applicant_id,ground_truth,bl_decision,bl_matches_ground,bl_stage_1,bl_stage_2,bl_stage_3,bl_stage_4,bl_time,bl_used_prior_context,bl_error
test_03755,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.3522275152944347,False,False
test_03756,0,REJECTED,1,pass,Very Good,High,REJECTED,3.4161905810301554,False,False
test_03757,0,REJECTED,1,pass,Fair,High,REJECTED,3.3560998779295765,False,False
test_03758,0,REJECTED,1,pass,Fair,Very High,REJECTED,3.5155949832156073,False,False
test_03759,1,APPROVED,1,pass,Very Good,Medium,APPROVED,3.44830245144525,False,False
test_03760,0,REJECTED,1,pass,Good,High,REJECTED,3.478372155752604,False,False
test_03761,1,REJECTED,0,pass,Excellent,Low,REJECTED,3.4322969752273083,False,True
test_03762,1,REJECTED,0,pass,Very Good,Medium,REJECTED,3.4191015094024966,False,True
test_03763,0,REJECTED,1,pass,Fair,Low,REJECTED,3.394440082615217,False,False
test_03764,0,REJECTED,1,pass,Good,Medium,REJECTED,3.504106509407629,False,False
test_03765,0,REJECTED,1,pass,Good,High,REJECTED,3.4891095168831057,False,False
test_03766,1,APPROVED,1,pass,Very Good,Medium,APPROVED,3.4221457968992173,False,False
test_03767,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.4142232268598365,False,False
test_03768,0,REJECTED,1,pass,Excellent,Low,REJECTED,3.350248575729736,False,False
test_03769,0,REJECTED,1,pass,Fair,Low,REJECTED,3.3627104260090945,False,False
test_03770,1,REJECTED,0,pass,Good,Low,REJECTED,3.474651104978527,False,True
test_03771,1,REJECTED,0,pass,Fair,Low,REJECTED,3.4529214620470925,False,True
test_03772,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.4369606408970044,False,False
test_03773,1,REJECTED,0,pass,Very Good,Low,REJECTED,3.5155004481603314,False,True
test_03774,1,APPROVED,1,pass,Very Good,Very High,APPROVED,3.4507796408805693,False,False
test_03775,1,APPROVED,1,pass,Excellent,Medium,APPROVED,3.426898716281464,False,False
test_03776,1,APPROVED,1,pass,Very Good,Low,APPROVED,3.382251269504997,False,False
test_03777,1,APPROVED,1,pass,Fair,Medium,APPROVED,3.5141376016429238,False,False
test_03778,1,APPROVED,1,pass,Fair,Very High,APPROVED,3.4652496500242376,False,False
test_03779,1,APPROVED,1,pass,Good,High,APPROVED,3.3684919931845516,False,False
test_03780,0,REJECTED,1,pass,Good,Medium,REJECTED,3.479779679599415,False,False
test_03781,0,REJECTED,1,pass,Excellent,Medium,REJECTED,3.435014149097682,False,False
test_03782,0,REJECTED,1,pass,Fair,High,REJECTED,3.512277244717599,False,False
test_03783,1,APPROVED,1,pass,Excellent,High,APPROVED,3.533782919399199,False,False
test_03784,1,APPROVED,1,pass,Poor,High,APPROVED,3.470093162635249,False,False
test_03785,0,REJECTED,1,pass,Good,Very High,REJECTED,3.496322563862673,False,False
test_03786,1,APPROVED,1,pass,Very Good,Very High,APPROVED,3.361318169520433,False,False
test_03787,0,REJECTED,1,pass,Poor,Medium,REJECTED,3.4620510910002316,False,False
test_03788,0,APPROVED,0,pass,Excellent,Medium,APPROVED,3.501067995671095,False,True
test_03789,1,APPROVED,1,pass,Good,High,APPROVED,3.4493524298956206,False,False
test_03790,0,REJECTED,1,pass,Good,High,REJECTED,3.468710017900867,False,False
test_03791,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.5297896371162087,False,False
test_03792,1,APPROVED,1,pass,Good,Very High,APPROVED,3.3896199144062398,False,False
test_03793,1,APPROVED,1,pass,Good,Low,APPROVED,3.3696493015103823,False,False
test_03794,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.4881287226279003,False,False
test_03795,1,REJECTED,0,pass,Excellent,Very High,REJECTED,3.5145697811044885,False,True
test_03796,1,APPROVED,1,pass,Poor,Low,APPROVED,3.5200980377165125,False,False
test_03797,0,REJECTED,1,pass,Very Good,Medium,REJECTED,3.478328899418244,False,False
test_03798,0,APPROVED,0,pass,Very Good,Low,APPROVED,3.5166426836341604,False,True
test_03799,1,APPROVED,1,pass,Very Good,Medium,APPROVED,3.490132841144658,False,False
test_03800,0,APPROVED,0,pass,Excellent,Low,APPROVED,3.3674753831813584,False,True
test_03801,1,APPROVED,1,pass,Excellent,Medium,APPROVED,3.5024087015769974,False,False
test_03802,1,APPROVED,1,pass,Poor,Medium,APPROVED,3.385871937910066,False,False
test_03803,1,APPROVED,1,pass,Very Good,Very High,APPROVED,3.3973218685181945,False,False
test_03804,0,REJECTED,1,pass,Excellent,Very High,REJECTED,3.428930125399733,False,False
test_03805,1,APPROVED,1,pass,Excellent,Low,APPROVED,3.4129134132652674,False,False
test_03806,0,REJECTED,1,pass,Fair,High,REJECTED,3.4143303476605826,False,False
test_03807,0,REJECTED,1,pass,Fair,Low,REJECTED,3.3838519048408093,False,False
test_03808,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.408774209421909,False,False
test_03809,0,REJECTED,1,pass,Excellent,Low,REJECTED,3.3539325179951764,False,False
test_03810,1,APPROVED,1,pass,Very Good,Very High,APPROVED,3.444582189337665,False,False
test_03811,0,APPROVED,0,pass,Excellent,Very High,APPROVED,3.5037181917539613,False,True
test_03812,0,APPROVED,0,pass,Excellent,Low,APPROVED,3.5224494738449676,False,True
test_03813,1,APPROVED,1,pass,Good,Low,APPROVED,3.5140857117918873,False,False
test_03814,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.433291543799023,False,False
test_03815,1,APPROVED,1,pass,Good,Medium,APPROVED,3.496085296232771,False,False
test_03816,0,REJECTED,1,pass,Very Good,Medium,REJECTED,3.4075781548190425,False,False
test_03817,1,REJECTED,0,pass,Poor,Low,REJECTED,3.361112494543524,False,True
test_03818,1,APPROVED,1,pass,Poor,High,APPROVED,3.4851943050782532,False,False
test_03819,0,APPROVED,0,pass,Good,Medium,APPROVED,3.479759232947281,False,True
test_03820,0,REJECTED,1,pass,Very Good,Very High,REJECTED,3.510325879092575,False,False
test_03821,0,REJECTED,1,pass,Very Good,High,REJECTED,3.473221241340576,False,False
test_03822,1,REJECTED,0,pass,Good,Medium,REJECTED,3.3813783249947833,False,True
test_03823,0,REJECTED,1,pass,Fair,High,REJECTED,3.5206324784100396,False,False
test_03824,0,REJECTED,1,pass,Good,High,REJECTED,3.47545055760374,False,False
test_03825,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.511521939807001,False,False
test_03826,0,REJECTED,1,pass,Poor,Medium,REJECTED,3.504821424075208,False,False
test_03827,0,REJECTED,1,pass,Very Good,Very High,REJECTED,3.4095728974450177,False,False
test_03828,1,REJECTED,0,pass,Good,Low,REJECTED,3.3649105949704103,False,True
test_03829,0,REJECTED,1,pass,Excellent,Low,REJECTED,3.385300881817917,False,False
test_03830,0,APPROVED,0,pass,Very Good,Medium,APPROVED,3.36857246686265,False,True
test_03831,1,APPROVED,1,pass,Good,High,APPROVED,3.3986824864160274,False,False
test_03832,1,APPROVED,1,pass,Very Good,High,APPROVED,3.4419064546051987,False,False
test_03833,0,APPROVED,0,pass,Fair,Very High,APPROVED,3.5313621209962562,False,True
test_03834,0,REJECTED,1,pass,Very Good,Medium,REJECTED,3.524403751184127,False,False
test_03835,0,REJECTED,1,pass,Good,Low,REJECTED,3.4937199630191453,False,False
test_03836,1,APPROVED,1,pass,Good,Medium,APPROVED,3.354822471909565,False,False
test_03837,0,REJECTED,1,pass,Good,High,REJECTED,3.4182778402641105,False,False
test_03838,1,APPROVED,1,pass,Very Good,Low,APPROVED,3.4864696852969037,False,False
test_03839,1,REJECTED,0,pass,Fair,Low,REJECTED,3.3758057793678136,False,True
test_03840,1,REJECTED,0,pass,Good,Low,REJECTED,3.5102175700031815,False,True
test_03841,0,REJECTED,1,pass,Good,Medium,REJECTED,3.5329147359975184,False,False
test_03842,0,REJECTED,1,pass,Excellent,Very High,REJECTED,3.420820889327565,False,False
test_03843,0,APPROVED,0,pass,Good,High,APPROVED,3.4911686123727668,False,True
test_03844,0,REJECTED,1,pass,Fair,Very High,REJECTED,3.3796408265337425,False,False
test_03845,1,APPROVED,1,pass,Good,Low,APPROVED,3.488163289822605,False,False
test_03846,1,APPROVED,1,pass,Fair,Very High,APPROVED,3.354291082457409,False,False
test_03847,1,APPROVED,1,pass,Good,High,APPROVED,3.38015430136222,False,False
test_03848,1,APPROVED,1,pass,Excellent,Medium,APPROVED,3.491976289321734,False,False
test_03849,0,REJECTED,1,pass,Excellent,Very High,REJECTED,3.492370044575261,False,False
test_03850,0,REJECTED,1,pass,Very Good,Medium,REJECTED,3.478232541169035,False,False
test_03851,0,REJECTED,1,pass,Good,Very High,REJECTED,3.4454728048768404,False,False
test_03852,1,APPROVED,1,pass,Fair,Very High,APPROVED,3.484981618234389,False,False
test_03853,1,APPROVED,1,pass,Very Good,High,APPROVED,3.5047601596577573,False,False
test_03854,1,APPROVED,1,pass,Good,Medium,APPROVED,3.5432963318073485,False,False
test_03855,0,APPROVED,0,pass,Good,Low,APPROVED,3.527728206309721,False,True
test_03856,0,REJECTED,1,pass,Good,Medium,REJECTED,3.508906840513225,False,False
test_03857,1,REJECTED,0,pass,Very Good,Medium,REJECTED,3.4889515033428746,False,True
test_03858,0,APPROVED,0,pass,Excellent,High,APPROVED,3.4648311090864734,False,True
test_03859,1,APPROVED,1,pass,Very Good,High,APPROVED,3.374121764670383,False,False
test_03860,1,APPROVED,1,pass,Excellent,Very High,APPROVED,3.3831113684196787,False,False
test_03861,1,REJECTED,0,pass,Very Good,Low,REJECTED,3.5140559121341797,False,True
test_03862,0,REJECTED,1,pass,Excellent,High,REJECTED,3.510662582441444,False,False
test_03863,0,APPROVED,0,pass,Good,Very High,APPROVED,3.4728917851946726,False,True
test_03864,0,REJECTED,1,pass,Very Good,High,REJECTED,3.437768026543231,False,False
test_03865,0,REJECTED,1,pass,Poor,Low,REJECTED,3.3552065299647214,False,False
test_03866,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.415435388505709,False,False
test_03867,1,APPROVED,1,pass,Very Good,Low,APPROVED,3.4341279315130637,False,False
test_03868,1,APPROVED,1,pass,Very Good,High,APPROVED,3.447163257234684,False,False
test_03869,0,REJECTED,1,pass,Excellent,High,REJECTED,3.5358649197122416,False,False
test_03870,0,REJECTED,1,pass,Fair,Very High,REJECTED,3.3717418799600285,False,False
test_03871,0,REJECTED,1,pass,Excellent,Medium,REJECTED,3.453773383955954,False,False
test_03872,0,REJECTED,1,pass,Poor,Medium,REJECTED,3.423584459391656,False,False
test_03873,1,APPROVED,1,pass,Fair,High,APPROVED,3.54801962384321,False,False
test_03874,0,REJECTED,1,pass,Good,High,REJECTED,3.522372803256581,False,False
test_03875,0,REJECTED,1,pass,Good,Very High,REJECTED,3.4377571708477843,False,False
test_03876,0,REJECTED,1,pass,Good,High,REJECTED,3.5499391218709517,False,False
test_03877,1,APPROVED,1,pass,Very Good,Medium,APPROVED,3.4528126492942994,False,False
test_03878,1,APPROVED,1,pass,Good,High,APPROVED,3.38342355931828,False,False
test_03879,0,REJECTED,1,pass,Excellent,Very High,REJECTED,3.461174938365343,False,False
test_03880,1,REJECTED,0,pass,Excellent,Medium,REJECTED,3.3952411531607294,False,True
test_03881,1,APPROVED,1,pass,Good,Low,APPROVED,3.4772625680152505,False,False
test_03882,1,APPROVED,1,pass,Good,Low,APPROVED,3.5374880349767848,False,False
test_03883,0,REJECTED,1,pass,Fair,Low,REJECTED,3.5072397153670054,False,False
test_03884,1,APPROVED,1,pass,Excellent,High,APPROVED,3.404632738083811,False,False
test_03885,1,APPROVED,1,pass,Fair,Low,APPROVED,3.4093717249932016,False,False
test_03886,1,REJECTED,0,pass,Very Good,Low,REJECTED,3.3638576406180625,False,True
test_03887,1,APPROVED,1,pass,Very Good,Medium,APPROVED,3.4071735671292553,False,False
test_03888,1,APPROVED,1,pass,Very Good,Medium,APPROVED,3.3685249599355633,False,False
test_03889,0,APPROVED,0,pass,Good,Medium,APPROVED,3.4498897438651284,False,True
test_03890,1,APPROVED,1,pass,Very Good,High,APPROVED,3.4916694158996515,False,False
test_03891,1,APPROVED,1,pass,Good,Low,APPROVED,3.5002362322998315,False,False
test_03892,1,APPROVED,1,pass,Fair,Low,APPROVED,3.361905846449636,False,False
test_03893,0,REJECTED,1,pass,Good,Medium,REJECTED,3.4179911796476405,False,False
test_03894,1,APPROVED,1,pass,Good,Medium,APPROVED,3.407634353309487,False,False
test_03895,1,APPROVED,1,pass,Fair,Medium,APPROVED,3.370860064597467,False,False
test_03896,0,REJECTED,1,pass,Fair,Low,REJECTED,3.422494262186401,False,False
test_03897,1,APPROVED,1,pass,Good,Very High,APPROVED,3.4098640218278473,False,False
test_03898,1,REJECTED,0,pass,Very Good,High,REJECTED,3.4768998458678553,False,True
test_03899,1,APPROVED,1,pass,Fair,Low,APPROVED,3.5266605327467424,False,False
test_03900,0,REJECTED,1,pass,Good,Low,REJECTED,3.4409683441746433,False,False
test_03901,0,REJECTED,1,pass,Very Good,Very High,REJECTED,3.4993330345533638,False,False
test_03902,1,APPROVED,1,pass,Very Good,High,APPROVED,3.379202073422135,False,False
test_03903,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.528993275728773,False,False
test_03904,1,APPROVED,1,pass,Excellent,High,APPROVED,3.3805189476430186,False,False
test_03905,0,REJECTED,1,pass,Poor,High,REJECTED,3.388420236119878,False,False
test_03906,1,APPROVED,1,pass,Excellent,High,APPROVED,3.371292760717535,False,False
test_03907,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.4119359003041074,False,False
test_03908,1,REJECTED,0,pass,Very Good,Medium,REJECTED,3.460482089343105,False,True
test_03909,0,REJECTED,1,pass,Good,Low,REJECTED,3.547598822281265,False,False
test_03910,0,REJECTED,1,pass,Fair,Very High,REJECTED,3.5086736069315085,False,False
test_03911,0,REJECTED,1,pass,Good,High,REJECTED,3.4260871605783962,False,False
test_03912,0,REJECTED,1,pass,Good,Low,REJECTED,3.4651692115807142,False,False
test_03913,1,APPROVED,1,pass,Excellent,Very High,APPROVED,3.4746616061878415,False,False
test_03914,1,APPROVED,1,pass,Excellent,Very High,APPROVED,3.5145454442494692,False,False
test_03915,0,APPROVED,0,pass,Very Good,Very High,APPROVED,3.49729035708396,False,True
test_03916,1,APPROVED,1,pass,Good,Very High,APPROVED,3.463858225394228,False,False
test_03917,0,REJECTED,1,pass,Excellent,Very High,REJECTED,3.483836605407931,False,False
test_03918,1,REJECTED,0,pass,Excellent,Low,REJECTED,3.4991835221925798,False,True
test_03919,1,REJECTED,0,pass,Good,High,REJECTED,3.3766288118266807,False,True
test_03920,1,APPROVED,1,pass,Good,High,APPROVED,3.390091092261076,False,False
test_03921,0,REJECTED,1,pass,Fair,Low,REJECTED,3.4877168577815034,False,False
test_03922,1,APPROVED,1,pass,Very Good,Low,APPROVED,3.5200851123975263,False,False
test_03923,0,REJECTED,1,pass,Excellent,Very High,REJECTED,3.4318524565399535,False,False
test_03924,1,APPROVED,1,pass,Poor,Medium,APPROVED,3.545978064494241,False,False
test_03925,0,REJECTED,1,pass,Very Good,Very High,REJECTED,3.3932143465346747,False,False
test_03926,1,REJECTED,0,pass,Fair,Low,REJECTED,3.4333398564086877,False,True
test_03927,1,APPROVED,1,pass,Fair,Low,APPROVED,3.4257046086926506,False,False
test_03928,1,REJECTED,0,pass,Fair,Medium,REJECTED,3.536059188145286,False,True
test_03929,0,APPROVED,0,pass,Very Good,Low,APPROVED,3.407075703514508,False,True
test_03930,1,APPROVED,1,pass,Fair,High,APPROVED,3.4441581556084433,False,False
test_03931,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.3874467679230658,False,False
test_03932,1,APPROVED,1,pass,Good,Low,APPROVED,3.4542532477124888,False,False
test_03933,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.521480833892718,False,False
test_03934,0,APPROVED,0,pass,Very Good,Medium,APPROVED,3.410807892378113,False,True
test_03935,1,APPROVED,1,pass,Excellent,Low,APPROVED,3.5121584144325655,False,False
test_03936,0,REJECTED,1,pass,Good,High,REJECTED,3.532262316435125,False,False
test_03937,0,APPROVED,0,pass,Good,Medium,APPROVED,3.364591577942913,False,True
test_03938,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.50128490726385,False,False
test_03939,0,REJECTED,1,pass,Good,Medium,REJECTED,3.401068687230098,False,False
test_03940,1,APPROVED,1,pass,Very Good,Low,APPROVED,3.385065532507326,False,False
test_03941,1,APPROVED,1,pass,Good,Low,APPROVED,3.470224478405007,False,False
test_03942,0,APPROVED,0,pass,Poor,Low,APPROVED,3.4911205232457396,False,True
test_03943,0,APPROVED,0,pass,Very Good,Very High,APPROVED,3.428952197147043,False,True
test_03944,0,REJECTED,1,pass,Very Good,Very High,REJECTED,3.357834741416438,False,False
test_03945,0,REJECTED,1,pass,Excellent,High,REJECTED,3.5317409048393587,False,False
test_03946,1,APPROVED,1,pass,Good,Medium,APPROVED,3.4961493833694988,False,False
test_03947,1,APPROVED,1,pass,Fair,Medium,APPROVED,3.404333361336603,False,False
test_03948,0,REJECTED,1,pass,Poor,Medium,REJECTED,3.449372771148948,False,False
test_03949,0,REJECTED,1,pass,Very Good,High,REJECTED,3.3555585579934157,False,False
test_03950,0,REJECTED,1,pass,Poor,Very High,REJECTED,3.4178565563611882,False,False
test_03951,1,REJECTED,0,pass,Excellent,Low,REJECTED,3.4545070471170236,False,True
test_03952,1,APPROVED,1,pass,Good,Low,APPROVED,3.45344472302325,False,False
test_03953,0,REJECTED,1,pass,Excellent,High,REJECTED,3.3916369756017084,False,False
test_03954,0,REJECTED,1,pass,Fair,High,REJECTED,3.505349473236778,False,False
test_03955,1,REJECTED,0,pass,Good,High,REJECTED,3.4097724317053286,False,True
test_03956,1,APPROVED,1,pass,Good,High,APPROVED,3.4660820046355942,False,False
test_03957,0,APPROVED,0,pass,Fair,Very High,APPROVED,3.404304445107595,False,True
test_03958,0,REJECTED,1,pass,Very Good,Medium,REJECTED,3.435033574597354,False,False
test_03959,0,REJECTED,1,pass,Excellent,Very High,REJECTED,3.391502925050046,False,False
test_03960,1,APPROVED,1,pass,Fair,Very High,APPROVED,3.4766015585064074,False,False
test_03961,0,REJECTED,1,pass,Very Good,High,REJECTED,3.4351168720282703,False,False
test_03962,0,REJECTED,1,pass,Excellent,Medium,REJECTED,3.353223460897553,False,False
test_03963,1,REJECTED,0,pass,Good,Low,REJECTED,3.3556329988033533,False,True
test_03964,0,REJECTED,1,pass,Good,Medium,REJECTED,3.4442268636942845,False,False
test_03965,1,APPROVED,1,pass,Excellent,Medium,APPROVED,3.386645173381071,False,False
test_03966,0,REJECTED,1,pass,Very Good,Very High,REJECTED,3.4670084096289484,False,False
test_03967,0,REJECTED,1,pass,Excellent,Low,REJECTED,3.431638356354404,False,False
test_03968,1,APPROVED,1,pass,Good,Medium,APPROVED,3.4808839671079443,False,False
test_03969,0,REJECTED,1,pass,Fair,High,REJECTED,3.5404790348127904,False,False
test_03970,1,APPROVED,1,pass,Poor,Low,APPROVED,3.455747226959051,False,False
test_03971,1,REJECTED,0,pass,Good,Medium,REJECTED,3.50747572071802,False,True
test_03972,0,REJECTED,1,pass,Very Good,Medium,REJECTED,3.5006081992631874,False,False
test_03973,1,REJECTED,0,pass,Poor,High,REJECTED,3.534358220864773,False,True
test_03974,0,REJECTED,1,pass,Good,Low,REJECTED,3.392803573447601,False,False
test_03975,1,REJECTED,0,pass,Very Good,Very High,REJECTED,3.515465394156988,False,True
test_03976,0,REJECTED,1,pass,Poor,Medium,REJECTED,3.531104075700937,False,False
test_03977,1,APPROVED,1,pass,Fair,Very High,APPROVED,3.4285525961895154,False,False
test_03978,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.4127632389197937,False,False
test_03979,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.5404071819356573,False,False
test_03980,1,REJECTED,0,pass,Very Good,Low,REJECTED,3.4755265644277733,False,True
test_03981,1,APPROVED,1,pass,Very Good,Low,APPROVED,3.4261352970482934,False,False
test_03982,0,APPROVED,0,pass,Good,Medium,APPROVED,3.5083655441863257,False,True
test_03983,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.410894780323143,False,False
test_03984,1,APPROVED,1,pass,Good,Medium,APPROVED,3.3852815172139725,False,False
test_03985,1,REJECTED,0,pass,Fair,Medium,REJECTED,3.458793927159541,False,True
test_03986,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.4632424089821208,False,False
test_03987,0,REJECTED,1,pass,Good,Low,REJECTED,3.5151492964534676,False,False
test_03988,0,REJECTED,1,pass,Fair,High,REJECTED,3.441405471004086,False,False
test_03989,1,REJECTED,0,pass,Fair,Very High,REJECTED,3.512917307901068,False,True
